Timestamp for sample frequency every 1 min min,Temperature_Fahrenheit,Relative_Humidity
2026-02-09 05:43:00,14.36,63.4
2026-02-09 05:44:00,14.36,63.3
2026-02-09 05:45:00,14.36,63.3
2026-02-09 05:46:00,14.36,63.9
2026-02-09 05:47:00,14.36,63.5
2026-02-09 05:48:00,14.36,63.7
2026-02-09 05:49:00,14.36,63.8
2026-02-09 05:50:00,14.36,63.6
2026-02-09 05:51:00,14.36,63.4
2026-02-09 05:52:00,14.36,63.8
2026-02-09 05:53:00,14.36,63.7
2026-02-09 05:54:00,14.36,63.8
2026-02-09 05:55:00,14.36,63.7
2026-02-09 05:56:00,14.36,63.7
2026-02-09 05:57:00,14.36,63.9
2026-02-09 05:58:00,14.36,63.8
2026-02-09 05:59:00,14.36,63.5
2026-02-09 06:00:00,14.54,63.5
2026-02-09 06:01:00,14.54,63.4
2026-02-09 06:02:00,14.36,63.2
2026-02-09 06:03:00,14.36,63.2
2026-02-09 06:04:00,14.54,63.1
2026-02-09 06:05:00,14.54,63.1
2026-02-09 06:06:00,14.54,63.5
2026-02-09 06:07:00,14.54,63.6
2026-02-09 06:08:00,14.54,63
2026-02-09 06:09:00,14.54,63.2
2026-02-09 06:10:00,14.36,63.4
2026-02-09 06:11:00,14.54,63.5
2026-02-09 06:12:00,14.54,64
2026-02-09 06:13:00,14.54,63.9
2026-02-09 06:14:00,14.54,63.9
2026-02-09 06:15:00,14.54,63.9
2026-02-09 06:16:00,14.54,64
2026-02-09 06:17:00,14.54,63.6
2026-02-09 06:18:00,14.54,63.4
2026-02-09 06:19:00,14.54,63.5
2026-02-09 06:20:00,14.54,63.6
2026-02-09 06:21:00,14.54,63.5
2026-02-09 06:22:00,14.54,63.7
2026-02-09 06:23:00,14.54,63.3
2026-02-09 06:24:00,14.54,63.3
2026-02-09 06:25:00,14.54,63.4
2026-02-09 06:26:00,14.54,63.2
2026-02-09 06:27:00,14.54,63.3
2026-02-09 06:28:00,14.36,63.3
2026-02-09 06:29:00,14.36,63.3
2026-02-09 06:30:00,14.54,63.6
2026-02-09 06:31:00,14.54,63.4
2026-02-09 06:32:00,14.54,63.5
2026-02-09 06:33:00,14.54,63.5
2026-02-09 06:34:00,14.54,63.4
2026-02-09 06:35:00,14.54,63.5
2026-02-09 06:36:00,14.54,63.4
2026-02-09 06:37:00,14.54,63.6
2026-02-09 06:38:00,14.54,63.2
2026-02-09 06:39:00,14.36,63.5
2026-02-09 06:40:00,14.36,63.2
2026-02-09 06:41:00,14.54,63
2026-02-09 06:42:00,14.36,63.2
2026-02-09 06:43:00,14.54,63.2
2026-02-09 06:44:00,14.36,63.1
2026-02-09 06:45:00,14.36,63.1
2026-02-09 06:46:00,14.36,63.2
2026-02-09 06:47:00,14.36,63.4
2026-02-09 06:48:00,14.36,63.2
2026-02-09 06:49:00,14.54,63
2026-02-09 06:50:00,14.36,63.1
2026-02-09 06:51:00,14.54,62.9
2026-02-09 06:52:00,14.54,63.3
2026-02-09 06:53:00,14.54,63
2026-02-09 06:54:00,14.54,63
2026-02-09 06:55:00,14.54,63
2026-02-09 06:56:00,14.54,63.2
2026-02-09 06:57:00,14.54,63.5
2026-02-09 06:58:00,14.54,63.5
2026-02-09 06:59:00,14.54,63.5
2026-02-09 07:00:00,14.54,63.5
2026-02-09 07:01:00,14.54,63.3
2026-02-09 07:02:00,14.54,62.9
2026-02-09 07:03:00,14.36,62.9
2026-02-09 07:04:00,14.36,62.7
2026-02-09 07:05:00,14.36,62.8
2026-02-09 07:06:00,14.36,62.9
2026-02-09 07:07:00,14.54,62.8
2026-02-09 07:08:00,14.54,63.1
2026-02-09 07:09:00,14.54,62.7
2026-02-09 07:10:00,14.54,62.6
2026-02-09 07:11:00,14.54,62.8
2026-02-09 07:12:00,14.54,62.9
2026-02-09 07:13:00,14.54,62.6
2026-02-09 07:14:00,14.54,62.4
2026-02-09 07:15:00,14.72,62.6
2026-02-09 07:16:00,14.72,63.1
2026-02-09 07:17:00,14.72,62.7
2026-02-09 07:18:00,14.72,63.3
2026-02-09 07:19:00,14.72,63.1
2026-02-09 07:20:00,14.72,62.9
2026-02-09 07:21:00,14.9,62.8
2026-02-09 07:22:00,14.9,62.6
2026-02-09 07:23:00,14.9,63
2026-02-09 07:24:00,14.9,62.8
2026-02-09 07:25:00,15.08,62.8
2026-02-09 07:26:00,15.08,62.6
2026-02-09 07:27:00,15.08,62.6
2026-02-09 07:28:00,15.08,62.8
2026-02-09 07:29:00,15.08,62.6
2026-02-09 07:30:00,15.08,62.7
2026-02-09 07:31:00,15.26,62.5
2026-02-09 07:32:00,15.26,62.2
2026-02-09 07:33:00,15.26,62.3
2026-02-09 07:34:00,15.26,62
2026-02-09 07:35:00,15.26,61.7
2026-02-09 07:36:00,15.26,61.7
2026-02-09 07:37:00,15.26,61.4
2026-02-09 07:38:00,15.44,61.4
2026-02-09 07:39:00,15.44,61.9
2026-02-09 07:40:00,15.44,62
2026-02-09 07:41:00,15.44,62
2026-02-09 07:42:00,15.44,61.3
2026-02-09 07:43:00,15.62,61.1
2026-02-09 07:44:00,15.62,60.8
2026-02-09 07:45:00,15.62,61.2
2026-02-09 07:46:00,15.62,61.3
2026-02-09 07:47:00,15.62,61.1
2026-02-09 07:48:00,15.62,61.7
2026-02-09 07:49:00,15.8,61.5
2026-02-09 07:50:00,15.8,61.6
2026-02-09 07:51:00,15.8,61.5
2026-02-09 07:52:00,15.8,61.3
2026-02-09 07:53:00,15.98,61.4
2026-02-09 07:54:00,15.98,61.5
2026-02-09 07:55:00,15.98,61.6
2026-02-09 07:56:00,15.98,61.6
2026-02-09 07:57:00,15.98,60.8
2026-02-09 07:58:00,15.98,60.8
2026-02-09 07:59:00,16.16,61.2
2026-02-09 08:00:00,16.16,61.2
2026-02-09 08:01:00,16.16,60.7
2026-02-09 08:02:00,16.34,60.9
2026-02-09 08:03:00,16.34,61
2026-02-09 08:04:00,16.34,61
2026-02-09 08:05:00,16.34,60.8
2026-02-09 08:06:00,16.34,60.4
2026-02-09 08:07:00,16.34,60.3
2026-02-09 08:08:00,16.34,60
2026-02-09 08:09:00,16.34,60.1
2026-02-09 08:10:00,16.34,60.1
2026-02-09 08:11:00,16.34,60
2026-02-09 08:12:00,16.34,60.1
2026-02-09 08:13:00,16.34,60
2026-02-09 08:14:00,16.34,59.7
2026-02-09 08:15:00,16.34,59.7
2026-02-09 08:16:00,16.34,59.6
2026-02-09 08:17:00,16.34,59.8
2026-02-09 08:18:00,16.34,59.7
2026-02-09 08:19:00,16.34,59.7
2026-02-09 08:20:00,16.34,59.8
2026-02-09 08:21:00,16.34,59.9
2026-02-09 08:22:00,16.34,59.7
2026-02-09 08:23:00,16.34,59.7
2026-02-09 08:24:00,16.34,59.6
2026-02-09 08:25:00,16.52,59.6
2026-02-09 08:26:00,16.52,59.6
2026-02-09 08:27:00,16.52,59.4
2026-02-09 08:28:00,16.7,59.3
2026-02-09 08:29:00,16.88,59.3
2026-02-09 08:30:00,17.06,59.1
2026-02-09 08:31:00,17.24,59
2026-02-09 08:32:00,17.24,58.9
2026-02-09 08:33:00,17.42,58.8
2026-02-09 08:34:00,17.6,58.7
2026-02-09 08:35:00,17.78,58.5
2026-02-09 08:36:00,17.78,58.5
2026-02-09 08:37:00,17.96,58.4
2026-02-09 08:38:00,17.96,58.2
2026-02-09 08:39:00,17.96,58
2026-02-09 08:40:00,18.14,57.7
2026-02-09 08:41:00,18.14,57.4
2026-02-09 08:42:00,17.96,57.4
2026-02-09 08:43:00,18.14,57.1
2026-02-09 08:44:00,17.96,57.2
2026-02-09 08:45:00,18.14,57.1
2026-02-09 08:46:00,18.14,56.9
2026-02-09 08:47:00,18.32,57
2026-02-09 08:48:00,18.32,56.5
2026-02-09 08:49:00,18.32,56.7
2026-02-09 08:50:00,18.32,56.7
2026-02-09 08:51:00,18.5,56.1
2026-02-09 08:52:00,18.5,56
2026-02-09 08:53:00,18.5,55.5
2026-02-09 08:54:00,18.5,55.7
2026-02-09 08:55:00,18.5,55.7
2026-02-09 08:56:00,18.68,55.6
2026-02-09 08:57:00,18.68,55.4
2026-02-09 08:58:00,18.86,55.7
2026-02-09 08:59:00,18.86,55.5
2026-02-09 09:00:00,19.04,55.3
2026-02-09 09:01:00,19.04,54.9
2026-02-09 09:02:00,19.04,55.1
2026-02-09 09:03:00,19.22,55.3
2026-02-09 09:04:00,19.4,54.7
2026-02-09 09:05:00,19.58,54.4
2026-02-09 09:06:00,19.58,54.3
2026-02-09 09:07:00,19.76,54
2026-02-09 09:08:00,19.76,53.8
2026-02-09 09:09:00,19.94,54.2
2026-02-09 09:10:00,20.12,54.3
2026-02-09 09:11:00,20.12,53.6
2026-02-09 09:12:00,20.3,53.3
2026-02-09 09:13:00,20.48,53.4
2026-02-09 09:14:00,20.66,52.9
2026-02-09 09:15:00,20.84,52.9
2026-02-09 09:16:00,20.84,52.3
2026-02-09 09:17:00,20.84,52.4
2026-02-09 09:18:00,21.02,52.7
2026-02-09 09:19:00,21.02,52
2026-02-09 09:20:00,21.02,52
2026-02-09 09:21:00,21.38,51.4
2026-02-09 09:22:00,21.38,51
2026-02-09 09:23:00,21.38,51.3
2026-02-09 09:24:00,21.56,51.5
2026-02-09 09:25:00,21.56,51.6
2026-02-09 09:26:00,21.56,51.2
2026-02-09 09:27:00,21.38,50.8
2026-02-09 09:28:00,21.38,50.8
2026-02-09 09:29:00,21.38,51.5
2026-02-09 09:30:00,21.38,50.7
2026-02-09 09:31:00,21.38,51
2026-02-09 09:32:00,21.56,51.4
2026-02-09 09:33:00,21.92,51.2
2026-02-09 09:34:00,22.28,51
2026-02-09 09:35:00,22.28,50.4
2026-02-09 09:36:00,22.28,50.9
2026-02-09 09:37:00,22.64,49.9
2026-02-09 09:38:00,22.82,50.6
2026-02-09 09:39:00,22.82,49.9
2026-02-09 09:40:00,23,49.3
2026-02-09 09:41:00,23,49.6
2026-02-09 09:42:00,23,49.3
2026-02-09 09:43:00,23.18,49.7
2026-02-09 09:44:00,23.36,49.4
2026-02-09 09:45:00,23.36,48.8
2026-02-09 09:46:00,23.54,48.6
2026-02-09 09:47:00,23.72,49.3
2026-02-09 09:48:00,23.9,49.3
2026-02-09 09:49:00,23.9,47.7
2026-02-09 09:50:00,23.9,47.7
2026-02-09 09:51:00,23.9,48.6
2026-02-09 09:52:00,24.08,49
2026-02-09 09:53:00,24.26,48.3
2026-02-09 09:54:00,24.26,47.9
2026-02-09 09:55:00,24.26,47.8
2026-02-09 09:56:00,24.08,47.3
2026-02-09 09:57:00,23.9,48.3
2026-02-09 09:58:00,24.08,47.9
2026-02-09 09:59:00,24.08,48.8
2026-02-09 10:00:00,24.08,48.1
2026-02-09 10:01:00,24.26,47
2026-02-09 10:02:00,24.26,48.2
2026-02-09 10:03:00,24.44,47.8
2026-02-09 10:04:00,24.44,48.7
2026-02-09 10:05:00,24.62,48.6
2026-02-09 10:06:00,24.62,48.2
2026-02-09 10:07:00,24.62,47.5
2026-02-09 10:08:00,24.8,48.1
2026-02-09 10:09:00,24.8,46.7
2026-02-09 10:10:00,24.8,47.1
2026-02-09 10:11:00,24.98,46.5
2026-02-09 10:12:00,24.98,46.9
2026-02-09 10:13:00,24.8,45.8
2026-02-09 10:14:00,24.98,46.9
2026-02-09 10:15:00,24.98,46.7
2026-02-09 10:16:00,25.16,47
2026-02-09 10:17:00,25.16,46.3
2026-02-09 10:18:00,25.16,46.7
2026-02-09 10:19:00,25.34,47.1
2026-02-09 10:20:00,25.34,47.3
2026-02-09 10:21:00,25.52,46.6
2026-02-09 10:22:00,25.7,46.5
2026-02-09 10:23:00,25.7,46.9
2026-02-09 10:24:00,25.88,46.2
2026-02-09 10:25:00,25.88,45.4
2026-02-09 10:26:00,25.7,45.3
2026-02-09 10:27:00,25.7,46.2
2026-02-09 10:28:00,25.88,46.7
2026-02-09 10:29:00,26.24,46.4
2026-02-09 10:30:00,26.24,45.3
2026-02-09 10:31:00,26.24,46.1
2026-02-09 10:32:00,26.42,45.2
2026-02-09 10:33:00,26.42,45.9
2026-02-09 10:34:00,26.42,46
2026-02-09 10:35:00,26.42,45.9
2026-02-09 10:36:00,26.42,44.7
2026-02-09 10:37:00,26.42,45.2
2026-02-09 10:38:00,26.6,45.7
2026-02-09 10:39:00,26.78,44.9
2026-02-09 10:40:00,27.14,45.1
2026-02-09 10:41:00,27.14,45.1
2026-02-09 10:42:00,27.32,45.2
2026-02-09 10:43:00,27.5,44.1
2026-02-09 10:44:00,27.5,43.8
2026-02-09 10:45:00,27.5,42.8
2026-02-09 10:46:00,27.5,43.5
2026-02-09 10:47:00,27.5,42.7
2026-02-09 10:48:00,27.5,43.3
2026-02-09 10:49:00,27.32,43.2
2026-02-09 10:50:00,27.32,43.8
2026-02-09 10:51:00,27.5,44
2026-02-09 10:52:00,27.68,44.3
2026-02-09 10:53:00,28.04,44.8
2026-02-09 10:54:00,28.22,43.7
2026-02-09 10:55:00,28.58,42.3
2026-02-09 10:56:00,28.76,42.4
2026-02-09 10:57:00,28.76,42.7
2026-02-09 10:58:00,28.76,42.3
2026-02-09 10:59:00,28.76,42
2026-02-09 11:00:00,28.76,42.2
2026-02-09 11:01:00,28.58,42.8
2026-02-09 11:02:00,28.58,42.6
2026-02-09 11:03:00,28.58,42.5
2026-02-09 11:04:00,28.4,42.6
2026-02-09 11:05:00,28.22,41.6
2026-02-09 11:06:00,28.04,42
2026-02-09 11:07:00,28.04,41.5
2026-02-09 11:08:00,28.04,41.7
2026-02-09 11:09:00,28.04,41.4
2026-02-09 11:10:00,27.86,42.6
2026-02-09 11:11:00,27.68,42.1
2026-02-09 11:12:00,28.04,43
2026-02-09 11:13:00,28.22,42.2
2026-02-09 11:14:00,28.22,41.3
2026-02-09 11:15:00,28.22,41.7
2026-02-09 11:16:00,28.4,42.7
2026-02-09 11:17:00,28.76,41.8
2026-02-09 11:18:00,29.12,41.8
2026-02-09 11:19:00,29.12,41
2026-02-09 11:20:00,29.3,41
2026-02-09 11:21:00,29.66,41.3
2026-02-09 11:22:00,29.84,41.1
2026-02-09 11:23:00,30.02,40.7
2026-02-09 11:24:00,30.2,40.8
2026-02-09 11:25:00,30.2,41
2026-02-09 11:26:00,30.02,40.9
2026-02-09 11:27:00,29.84,39.9
2026-02-09 11:28:00,29.48,40.1
2026-02-09 11:29:00,29.3,41.1
2026-02-09 11:30:00,29.48,40.8
2026-02-09 11:31:00,30.02,40.7
2026-02-09 11:32:00,30.56,40.5
2026-02-09 11:33:00,30.74,40.2
2026-02-09 11:34:00,30.92,39.1
2026-02-09 11:35:00,31.1,38.8
2026-02-09 11:36:00,31.28,39.7
2026-02-09 11:37:00,31.64,40.3
2026-02-09 11:38:00,31.64,39.5
2026-02-09 11:39:00,31.82,39.2
2026-02-09 11:40:00,32,38
2026-02-09 11:41:00,31.82,39.7
2026-02-09 11:42:00,32,38.8
2026-02-09 11:43:00,32,38.5
2026-02-09 11:44:00,32.36,38.8
2026-02-09 11:45:00,32.36,38
2026-02-09 11:46:00,32.18,37.1
2026-02-09 11:47:00,32,38.1
2026-02-09 11:48:00,31.82,37.6
2026-02-09 11:49:00,31.28,37.7
2026-02-09 11:50:00,30.92,38.2
2026-02-09 11:51:00,30.56,38.7
2026-02-09 11:52:00,30.38,38.5
2026-02-09 11:53:00,30.56,38.9
2026-02-09 11:54:00,30.56,39.2
2026-02-09 11:55:00,30.74,38.6
2026-02-09 11:56:00,30.74,39.5
2026-02-09 11:57:00,31.1,39.9
2026-02-09 11:58:00,31.46,40
2026-02-09 11:59:00,31.64,39.9
2026-02-09 12:00:00,31.82,39.4
2026-02-09 12:01:00,31.82,39.3
2026-02-09 12:02:00,31.82,38.4
2026-02-09 12:03:00,32,38.6
2026-02-09 12:04:00,32,38.3
2026-02-09 12:05:00,31.64,37.7
2026-02-09 12:06:00,31.64,38
2026-02-09 12:07:00,31.82,39.3
2026-02-09 12:08:00,32,38.7
2026-02-09 12:09:00,32,38.6
2026-02-09 12:10:00,32.18,38.6
2026-02-09 12:11:00,32.18,37.4
2026-02-09 12:12:00,32.36,38.8
2026-02-09 12:13:00,32.36,37.5
2026-02-09 12:14:00,32.18,37.6
2026-02-09 12:15:00,32,37.8
2026-02-09 12:16:00,32.18,37.9
2026-02-09 12:17:00,32.36,39.1
2026-02-09 12:18:00,32.72,38.8
2026-02-09 12:19:00,32.9,37.4
2026-02-09 12:20:00,32.9,38.3
2026-02-09 12:21:00,32.72,37.2
2026-02-09 12:22:00,32.54,38.2
2026-02-09 12:23:00,32.18,37.8
2026-02-09 12:24:00,32,37.9
2026-02-09 12:25:00,32,38
2026-02-09 12:26:00,32,39.2
2026-02-09 12:27:00,32.36,38.2
2026-02-09 12:28:00,32.54,37.8
2026-02-09 12:29:00,32.54,37
2026-02-09 12:30:00,32.54,37.9
2026-02-09 12:31:00,32.36,37.4
2026-02-09 12:32:00,32.54,38.3
2026-02-09 12:33:00,32.72,38.6
2026-02-09 12:34:00,32.9,38.9
2026-02-09 12:35:00,33.44,38.5
2026-02-09 12:36:00,33.62,38.2
2026-02-09 12:37:00,33.98,38.2
2026-02-09 12:38:00,34.16,37.3
2026-02-09 12:39:00,34.34,37.2
2026-02-09 12:40:00,34.7,37.6
2026-02-09 12:41:00,34.52,36.6
2026-02-09 12:42:00,34.16,37
2026-02-09 12:43:00,34.34,36.9
2026-02-09 12:44:00,34.52,36.5
2026-02-09 12:45:00,34.52,37.4
2026-02-09 12:46:00,34.7,37.1
2026-02-09 12:47:00,34.52,35.6
2026-02-09 12:48:00,34.7,37.1
2026-02-09 12:49:00,34.7,37.2
2026-02-09 12:50:00,34.7,36.8
2026-02-09 12:51:00,34.7,36.9
2026-02-09 12:52:00,35.06,37.6
2026-02-09 12:53:00,35.42,37.7
2026-02-09 12:54:00,35.6,36.1
2026-02-09 12:55:00,35.78,36.3
2026-02-09 12:56:00,36.14,36.4
2026-02-09 12:57:00,36.5,35.7
2026-02-09 12:58:00,36.32,34.7
2026-02-09 12:59:00,36.32,34.6
2026-02-09 13:00:00,36.32,35
2026-02-09 13:01:00,36.32,35.3
2026-02-09 13:02:00,36.14,35.7
2026-02-09 13:03:00,35.96,35.3
2026-02-09 13:04:00,36.14,35.3
2026-02-09 13:05:00,35.96,36
2026-02-09 13:06:00,35.96,36
2026-02-09 13:07:00,35.96,36.4
2026-02-09 13:08:00,36.14,36.7
2026-02-09 13:09:00,36.32,36.4
2026-02-09 13:10:00,36.32,36.9
2026-02-09 13:11:00,36.5,37.4
2026-02-09 13:12:00,37.04,36.5
2026-02-09 13:13:00,37.4,36.8
2026-02-09 13:14:00,37.58,36
2026-02-09 13:15:00,37.94,35.6
2026-02-09 13:16:00,37.94,34.8
2026-02-09 13:17:00,37.94,35
2026-02-09 13:18:00,38.12,34.6
2026-02-09 13:19:00,38.3,33.9
2026-02-09 13:20:00,38.66,33.8
2026-02-09 13:21:00,38.3,34.6
2026-02-09 13:22:00,38.12,35.1
2026-02-09 13:23:00,37.58,34.2
2026-02-09 13:24:00,37.04,34
2026-02-09 13:25:00,36.68,34.8
2026-02-09 13:26:00,37.04,35.6
2026-02-09 13:27:00,37.22,35.5
2026-02-09 13:28:00,37.4,35.7
2026-02-09 13:29:00,37.22,35.5
2026-02-09 13:30:00,37.22,35.7
2026-02-09 13:31:00,37.4,36.3
2026-02-09 13:32:00,37.4,35.7
2026-02-09 13:33:00,37.58,35.8
2026-02-09 13:34:00,37.58,35.2
2026-02-09 13:35:00,37.58,35.4
2026-02-09 13:36:00,38.12,34.9
2026-02-09 13:37:00,38.12,34.9
2026-02-09 13:38:00,38.12,34.5
2026-02-09 13:39:00,37.76,34.9
2026-02-09 13:40:00,37.76,35.5
2026-02-09 13:41:00,37.94,35.4
2026-02-09 13:42:00,37.94,34.8
2026-02-09 13:43:00,37.94,34.9
2026-02-09 13:44:00,37.76,35.2
2026-02-09 13:45:00,37.76,35
2026-02-09 13:46:00,37.58,35.3
2026-02-09 13:47:00,37.4,35.4
2026-02-09 13:48:00,37.76,36.2
2026-02-09 13:49:00,37.94,35.5
2026-02-09 13:50:00,37.76,35.2
2026-02-09 13:51:00,37.76,36.1
2026-02-09 13:52:00,37.76,36
2026-02-09 13:53:00,37.76,35.8
2026-02-09 13:54:00,37.76,35.6
2026-02-09 13:55:00,37.94,35.4
2026-02-09 13:56:00,38.12,36.2
2026-02-09 13:57:00,38.12,35
2026-02-09 13:58:00,38.12,35
2026-02-09 13:59:00,37.76,34.7
2026-02-09 14:00:00,37.76,35.2
2026-02-09 14:01:00,37.76,35.3
2026-02-09 14:02:00,37.58,35.8
2026-02-09 14:03:00,37.4,35.9
2026-02-09 14:04:00,37.4,35.8
2026-02-09 14:05:00,37.22,36.1
2026-02-09 14:06:00,37.22,36.5
2026-02-09 14:07:00,37.4,35.6
2026-02-09 14:08:00,37.4,35.6
2026-02-09 14:09:00,37.4,36.1
2026-02-09 14:10:00,37.58,36.6
2026-02-09 14:11:00,37.4,36.4
2026-02-09 14:12:00,37.58,36.5
2026-02-09 14:13:00,37.4,36.4
2026-02-09 14:14:00,37.22,36.9
2026-02-09 14:15:00,37.04,36.5
2026-02-09 14:16:00,36.68,37.6
2026-02-09 14:17:00,36.68,36.3
2026-02-09 14:18:00,36.14,36.6
2026-02-09 14:19:00,36.14,37.3
2026-02-09 14:20:00,36.32,37.9
2026-02-09 14:21:00,36.32,38.2
2026-02-09 14:22:00,36.14,37.6
2026-02-09 14:23:00,36.14,37.3
2026-02-09 14:24:00,36.14,37.5
2026-02-09 14:25:00,35.96,37.5
2026-02-09 14:26:00,35.78,38.4
2026-02-09 14:27:00,35.78,38.5
2026-02-09 14:28:00,35.78,39.4
2026-02-09 14:29:00,35.78,38.6
2026-02-09 14:30:00,35.96,38
2026-02-09 14:31:00,35.6,37.4
2026-02-09 14:32:00,35.42,37.9
2026-02-09 14:33:00,35.42,39.1
2026-02-09 14:34:00,35.6,39
2026-02-09 14:35:00,35.78,39.5
2026-02-09 14:36:00,35.96,38.8
2026-02-09 14:37:00,35.96,38
2026-02-09 14:38:00,35.96,38.7
2026-02-09 14:39:00,35.96,39.4
2026-02-09 14:40:00,35.96,39.1
2026-02-09 14:41:00,35.78,38.5
2026-02-09 14:42:00,35.6,40.4
2026-02-09 14:43:00,35.6,39.6
2026-02-09 14:44:00,35.78,39.2
2026-02-09 14:45:00,35.78,38.5
2026-02-09 14:46:00,35.96,39.1
2026-02-09 14:47:00,35.6,38.7
2026-02-09 14:48:00,35.42,39.2
2026-02-09 14:49:00,35.42,39.4
2026-02-09 14:50:00,35.42,39.7
2026-02-09 14:51:00,35.6,39.2
2026-02-09 14:52:00,35.6,39.4
2026-02-09 14:53:00,35.6,39.3
2026-02-09 14:54:00,35.6,39.5
2026-02-09 14:55:00,35.78,39.1
2026-02-09 14:56:00,35.78,39.5
2026-02-09 14:57:00,35.96,39.1
2026-02-09 14:58:00,35.96,38.8
2026-02-09 14:59:00,35.96,38.9
2026-02-09 15:00:00,35.96,38.8
2026-02-09 15:01:00,35.96,39.1
2026-02-09 15:02:00,35.78,39
2026-02-09 15:03:00,35.6,39
2026-02-09 15:04:00,35.42,38.7
2026-02-09 15:05:00,35.42,39.2
2026-02-09 15:06:00,35.24,39.5
2026-02-09 15:07:00,35.42,40.2
2026-02-09 15:08:00,35.42,40.7
2026-02-09 15:09:00,35.6,40.7
2026-02-09 15:10:00,35.78,39.8
2026-02-09 15:11:00,35.78,39.9
2026-02-09 15:12:00,35.78,39.7
2026-02-09 15:13:00,35.6,40.2
2026-02-09 15:14:00,35.42,40.6
2026-02-09 15:15:00,35.6,40.4
2026-02-09 15:16:00,35.78,39.9
2026-02-09 15:17:00,35.96,39.9
2026-02-09 15:18:00,35.78,39.6
2026-02-09 15:19:00,35.78,39.3
2026-02-09 15:20:00,35.78,40.3
2026-02-09 15:21:00,35.96,40.2
2026-02-09 15:22:00,36.14,40.6
2026-02-09 15:23:00,36.14,40.1
2026-02-09 15:24:00,36.14,40.1
2026-02-09 15:25:00,36.14,40.8
2026-02-09 15:26:00,36.5,40.4
2026-02-09 15:27:00,36.68,40
2026-02-09 15:28:00,36.68,39.7
2026-02-09 15:29:00,36.68,39.6
2026-02-09 15:30:00,36.68,39.2
2026-02-09 15:31:00,36.68,39.2
2026-02-09 15:32:00,36.5,38.9
2026-02-09 15:33:00,36.14,39
2026-02-09 15:34:00,35.78,39.2
2026-02-09 15:35:00,35.78,39.6
2026-02-09 15:36:00,35.78,39.7
2026-02-09 15:37:00,35.78,40
2026-02-09 15:38:00,35.96,40
2026-02-09 15:39:00,35.96,38.9
2026-02-09 15:40:00,35.78,39.2
2026-02-09 15:41:00,35.96,39.3
2026-02-09 15:42:00,35.96,39.4
2026-02-09 15:43:00,35.96,39.4
2026-02-09 15:44:00,35.96,39.6
2026-02-09 15:45:00,35.78,39.4
2026-02-09 15:46:00,35.78,39.6
2026-02-09 15:47:00,35.78,39.7
2026-02-09 15:48:00,35.96,39.9
2026-02-09 15:49:00,36.32,39.3
2026-02-09 15:50:00,36.32,38.8
2026-02-09 15:51:00,36.32,39
2026-02-09 15:52:00,36.5,38.9
2026-02-09 15:53:00,36.68,39.3
2026-02-09 15:54:00,36.68,38.4
2026-02-09 15:55:00,36.68,39.1
2026-02-09 15:56:00,36.68,39.3
2026-02-09 15:57:00,36.86,38.8
2026-02-09 15:58:00,36.86,38.3
2026-02-09 15:59:00,36.86,37.8
2026-02-09 16:00:00,36.86,38.6
2026-02-09 16:01:00,36.86,38.3
2026-02-09 16:02:00,36.68,38.5
2026-02-09 16:03:00,36.5,38.3
2026-02-09 16:04:00,36.5,38.9
2026-02-09 16:05:00,36.68,38.9
2026-02-09 16:06:00,36.68,38.9
2026-02-09 16:07:00,36.68,39.3
2026-02-09 16:08:00,36.86,39.4
2026-02-09 16:09:00,36.86,39.2
2026-02-09 16:10:00,37.04,39
2026-02-09 16:11:00,36.86,38.5
2026-02-09 16:12:00,36.86,38.4
2026-02-09 16:13:00,36.86,39
2026-02-09 16:14:00,36.68,39.4
2026-02-09 16:15:00,36.68,38.9
2026-02-09 16:16:00,36.32,39
2026-02-09 16:17:00,36.32,39.6
2026-02-09 16:18:00,36.14,39.3
2026-02-09 16:19:00,35.96,39.3
2026-02-09 16:20:00,35.78,39.5
2026-02-09 16:21:00,35.78,40.4
2026-02-09 16:22:00,35.78,39.5
2026-02-09 16:23:00,35.96,39.6
2026-02-09 16:24:00,35.96,39.6
2026-02-09 16:25:00,35.96,39.8
2026-02-09 16:26:00,36.14,39.5
2026-02-09 16:27:00,36.14,39.4
2026-02-09 16:28:00,36.32,39.7
2026-02-09 16:29:00,36.32,39.4
2026-02-09 16:30:00,36.32,38.9
2026-02-09 16:31:00,36.32,38.7
2026-02-09 16:32:00,36.14,39.1
2026-02-09 16:33:00,36.32,38.7
2026-02-09 16:34:00,36.32,39.3
2026-02-09 16:35:00,36.14,39
2026-02-09 16:36:00,36.14,40.3
2026-02-09 16:37:00,35.96,39.6
2026-02-09 16:38:00,35.78,40.6
2026-02-09 16:39:00,35.78,40.6
2026-02-09 16:40:00,35.78,40.8
2026-02-09 16:41:00,35.78,40.6
2026-02-09 16:42:00,35.6,39.9
2026-02-09 16:43:00,35.6,40
2026-02-09 16:44:00,35.6,40.5
2026-02-09 16:45:00,35.6,40.4
2026-02-09 16:46:00,35.42,40.9
2026-02-09 16:47:00,35.42,40.9
2026-02-09 16:48:00,35.42,40.8
2026-02-09 16:49:00,35.6,40.2
2026-02-09 16:50:00,35.78,40.6
2026-02-09 16:51:00,35.78,40.9
2026-02-09 16:52:00,35.6,41.3
2026-02-09 16:53:00,35.6,40.6
2026-02-09 16:54:00,35.42,40.5
